decision_id,period,supplier,demand,vehicle_feasibility_split,vehicle_shortest_path_split,reachable_vehicle_types,threshold_sensitive_edges_on_candidate_paths,best_travel_time_min,best_travel_time_by_vehicle
random_8,3,3,35,True,False,1|2,1,148.0,1:148.0|2:148.0|3:inf|4:inf
random_8,3,3,37,True,False,1|2,1,116.0,1:116.0|2:116.0|3:inf|4:inf
random_8,3,3,38,True,False,1|2,1,168.0,1:168.0|2:168.0|3:inf|4:inf
random_8,4,1,28,True,False,1|2,1,180.0,1:180.0|2:180.0|3:inf|4:inf
random_8,4,1,33,False,True,1|2|3|4,1,254.0,1:254.0|2:284.0|3:284.0|4:284.0
random_8,4,1,34,False,True,1|2|3|4,1,194.0,1:194.0|2:344.0|3:344.0|4:344.0
random_8,4,2,28,True,False,1|2,1,132.0,1:132.0|2:132.0|3:inf|4:inf
random_8,4,2,34,False,True,1|2|3|4,1,146.0,1:146.0|2:194.0|3:194.0|4:194.0
random_8,4,3,28,True,False,1|2,1,182.0,1:182.0|2:182.0|3:inf|4:inf
random_8,6,1,29,True,False,1|2|3,1,208.0,1:208.0|2:208.0|3:208.0|4:inf
random_8,6,2,29,True,False,1|2|3,1,160.0,1:160.0|2:160.0|3:160.0|4:inf
random_8,6,3,29,True,False,1|2|3,1,210.0,1:210.0|2:210.0|3:210.0|4:inf
random_8,7,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:40.0|3:40.0|4:40.0
random_8,7,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:68.0|3:68.0|4:68.0
random_8,7,1,22,False,True,1|2|3|4,1,64.0,1:64.0|2:76.0|3:76.0|4:76.0
random_8,7,1,23,False,True,1|2|3|4,1,98.0,1:98.0|2:110.0|3:110.0|4:110.0
random_8,7,1,24,False,True,1|2|3|4,1,92.0,1:92.0|2:104.0|3:104.0|4:104.0
random_8,7,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:100.0|3:100.0|4:100.0
random_8,7,1,26,False,True,1|2|3|4,1,136.0,1:136.0|2:148.0|3:148.0|4:148.0
random_8,7,1,27,False,True,1|2|3|4,1,116.0,1:116.0|2:128.0|3:128.0|4:128.0
random_8,7,1,28,False,True,1|2|3|4,1,168.0,1:168.0|2:180.0|3:180.0|4:180.0
random_8,7,1,29,False,True,1|2|3|4,1,196.0,1:196.0|2:208.0|3:208.0|4:208.0
random_8,7,1,30,False,True,1|2|3|4,1,314.0,1:314.0|2:326.0|3:326.0|4:326.0
random_8,7,1,31,False,True,1|2|3|4,1,286.0,1:286.0|2:298.0|3:298.0|4:298.0
random_8,7,1,32,False,True,1|2|3|4,1,240.0,1:240.0|2:252.0|3:252.0|4:252.0
random_8,7,1,33,False,True,1|2|3|4,1,242.0,1:242.0|2:254.0|3:254.0|4:254.0
random_8,7,1,34,False,True,1|2|3|4,1,182.0,1:182.0|2:194.0|3:194.0|4:194.0
random_8,7,1,35,False,True,1|2|3|4,1,282.0,1:282.0|2:294.0|3:294.0|4:294.0
random_8,7,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:260.0|3:260.0|4:260.0
random_8,7,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:316.0|3:316.0|4:316.0
random_8,7,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:368.0|3:368.0|4:368.0
random_8,7,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:166.0|3:166.0|4:166.0
random_8,7,2,5,False,True,1|2|3|4,1,176.0,1:176.0|2:188.0|3:188.0|4:188.0
random_8,7,2,6,False,True,1|2|3|4,1,194.0,1:194.0|2:206.0|3:206.0|4:206.0
random_8,7,2,7,False,True,1|2|3|4,1,218.0,1:218.0|2:230.0|3:230.0|4:230.0
random_8,7,2,8,False,True,1|2|3|4,1,252.0,1:252.0|2:264.0|3:264.0|4:264.0
random_8,7,2,9,False,True,1|2|3|4,1,257.0,1:257.0|2:269.0|3:269.0|4:269.0
random_8,7,2,10,False,True,1|2|3|4,1,207.0,1:207.0|2:219.0|3:219.0|4:219.0
random_8,7,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:186.0|3:186.0|4:186.0
random_8,7,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:260.0|3:260.0|4:260.0
random_8,7,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:216.0|3:216.0|4:216.0
random_8,7,3,5,False,True,1|2|3|4,1,226.0,1:226.0|2:238.0|3:238.0|4:238.0
random_8,7,3,6,False,True,1|2|3|4,1,244.0,1:244.0|2:256.0|3:256.0|4:256.0
random_8,7,3,7,False,True,1|2|3|4,1,268.0,1:268.0|2:280.0|3:280.0|4:280.0
random_8,7,3,8,False,True,1|2|3|4,1,302.0,1:302.0|2:314.0|3:314.0|4:314.0
random_8,7,3,9,False,True,1|2|3|4,1,307.0,1:307.0|2:319.0|3:319.0|4:319.0
random_8,7,3,10,False,True,1|2|3|4,1,257.0,1:257.0|2:269.0|3:269.0|4:269.0
random_8,7,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:236.0|3:236.0|4:236.0
random_8,7,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:310.0|3:310.0|4:310.0
random_9,2,1,28,True,False,1,1,208.0,1:208.0|2:inf|3:inf|4:inf
random_9,2,1,30,False,True,1|2|3|4,1,196.0,1:196.0|2:196.0|3:196.0|4:332.0
random_9,2,1,31,False,True,1|2|3|4,1,224.0,1:224.0|2:224.0|3:224.0|4:304.0
random_9,2,2,28,True,False,1,1,132.0,1:132.0|2:inf|3:inf|4:inf
random_9,2,2,30,False,True,1|2|3|4,1,120.0,1:120.0|2:120.0|3:120.0|4:176.0
random_9,2,3,28,True,False,1,1,182.0,1:182.0|2:inf|3:inf|4:inf
random_9,3,1,19,False,True,1|2|3|4,1,230.0,1:230.0|2:230.0|3:252.0|4:252.0
random_9,3,1,24,False,True,1|2|3|4,1,104.0,1:104.0|2:104.0|3:126.0|4:126.0
random_9,3,1,25,False,True,1|2|3|4,1,198.0,1:198.0|2:198.0|3:220.0|4:220.0
random_9,3,1,26,False,True,1|2|3|4,1,148.0,1:148.0|2:148.0|3:170.0|4:170.0
random_9,3,1,27,False,True,1|2|3|4,1,128.0,1:128.0|2:128.0|3:150.0|4:150.0
random_9,3,1,28,False,True,1|2|3|4,1,180.0,1:180.0|2:180.0|3:202.0|4:202.0
random_9,3,1,30,False,True,1|2|3|4,1,168.0,1:168.0|2:168.0|3:190.0|4:190.0
random_9,3,1,31,False,True,1|2|3|4,1,196.0,1:196.0|2:196.0|3:218.0|4:218.0
random_9,3,1,32,False,True,1|2|3|4,1,242.0,1:242.0|2:242.0|3:252.0|4:252.0
random_9,3,1,33,False,True,1|2|3|4,1,278.0,1:278.0|2:278.0|3:284.0|4:284.0
random_9,4,1,34,False,True,1|2|3|4,1,194.0,1:194.0|2:194.0|3:448.0|4:448.0
random_9,4,1,35,False,True,1|2|3|4,1,294.0,1:294.0|2:294.0|3:348.0|4:348.0
random_9,4,2,34,False,True,1|2|3|4,1,146.0,1:146.0|2:146.0|3:298.0|4:298.0
random_9,4,3,34,False,True,1|2|3|4,1,196.0,1:196.0|2:196.0|3:248.0|4:248.0
random_9,5,1,14,True,False,1|2|3,1,38.0,1:38.0|2:38.0|3:38.0|4:inf
random_9,5,1,15,True,False,1|2|3,1,54.0,1:54.0|2:54.0|3:54.0|4:inf
random_9,5,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:28.0|3:40.0|4:40.0
random_9,5,1,19,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:230.0|4:230.0
random_9,5,1,22,False,True,1|2|3|4,1,64.0,1:64.0|2:64.0|3:76.0|4:76.0
random_9,5,1,23,False,True,1|2|3|4,1,98.0,1:98.0|2:98.0|3:110.0|4:110.0
random_9,5,1,24,False,True,1|2|3|4,1,92.0,1:92.0|2:92.0|3:104.0|4:104.0
random_9,5,1,25,False,True,1|2|3|4,1,186.0,1:186.0|2:186.0|3:198.0|4:198.0
random_9,5,1,26,False,True,1|2|3|4,1,136.0,1:136.0|2:136.0|3:148.0|4:148.0
random_9,5,1,27,False,True,1|2|3|4,1,116.0,1:116.0|2:116.0|3:128.0|4:128.0
random_9,5,1,28,False,True,1|2|3|4,1,168.0,1:168.0|2:168.0|3:180.0|4:180.0
random_9,5,1,30,False,True,1|2|3|4,1,156.0,1:156.0|2:156.0|3:168.0|4:168.0
random_9,5,1,31,False,True,1|2|3|4,1,184.0,1:184.0|2:184.0|3:196.0|4:196.0
random_9,5,1,32,False,True,1|2|3|4,1,230.0,1:230.0|2:230.0|3:242.0|4:242.0
random_9,5,1,33,False,True,1|2|3|4,1,242.0,1:242.0|2:242.0|3:254.0|4:254.0
random_9,5,1,34,False,True,1|2|3|4,1,182.0,1:182.0|2:182.0|3:194.0|4:194.0
random_9,5,1,35,False,True,1|2|3|4,1,282.0,1:282.0|2:282.0|3:294.0|4:294.0
random_9,5,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:260.0|4:260.0
random_9,5,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:304.0|3:316.0|4:316.0
random_9,5,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:356.0|3:368.0|4:368.0
random_9,5,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:154.0|3:166.0|4:166.0
random_9,5,2,5,False,True,1|2|3|4,1,176.0,1:176.0|2:176.0|3:188.0|4:188.0
random_9,5,2,6,False,True,1|2|3|4,1,194.0,1:194.0|2:194.0|3:206.0|4:206.0
random_9,5,2,7,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:230.0|4:230.0
random_9,5,2,8,False,True,1|2|3|4,1,252.0,1:252.0|2:252.0|3:264.0|4:264.0
random_9,5,2,9,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:269.0|4:269.0
random_9,5,2,10,False,True,1|2|3|4,1,207.0,1:207.0|2:207.0|3:219.0|4:219.0
random_9,5,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:174.0|3:186.0|4:186.0
random_9,5,2,12,False,True,1|2|3|4,1,238.0,1:238.0|2:238.0|3:250.0|4:250.0
random_9,5,2,14,True,False,1|2|3,1,156.0,1:156.0|2:156.0|3:156.0|4:inf
random_9,5,2,15,True,False,1|2|3,1,172.0,1:172.0|2:172.0|3:172.0|4:inf
random_9,5,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:248.0|3:260.0|4:260.0
random_9,5,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:204.0|3:216.0|4:216.0
random_9,5,3,5,False,True,1|2|3|4,1,226.0,1:226.0|2:226.0|3:238.0|4:238.0
random_9,5,3,6,False,True,1|2|3|4,1,244.0,1:244.0|2:244.0|3:256.0|4:256.0
random_9,5,3,7,False,True,1|2|3|4,1,268.0,1:268.0|2:268.0|3:280.0|4:280.0
random_9,5,3,8,False,True,1|2|3|4,1,302.0,1:302.0|2:302.0|3:314.0|4:314.0
random_9,5,3,9,False,True,1|2|3|4,1,307.0,1:307.0|2:307.0|3:319.0|4:319.0
random_9,5,3,10,False,True,1|2|3|4,1,257.0,1:257.0|2:257.0|3:269.0|4:269.0
random_9,5,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:224.0|3:236.0|4:236.0
random_9,5,3,12,False,True,1|2|3|4,1,288.0,1:288.0|2:288.0|3:300.0|4:300.0
random_9,5,3,14,True,False,1|2|3,1,206.0,1:206.0|2:206.0|3:206.0|4:inf
random_9,5,3,15,True,False,1|2|3,1,222.0,1:222.0|2:222.0|3:222.0|4:inf
random_9,5,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:298.0|3:310.0|4:310.0
random_9,6,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:218.0|3:218.0|4:218.0
random_9,6,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:186.0|3:186.0|4:186.0
random_9,6,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:182.0|3:182.0|4:182.0
random_9,6,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:232.0|3:232.0|4:232.0
random_10,2,1,19,False,True,1|2|3|4,2,68.0,1:68.0|2:230.0|3:252.0|4:252.0
random_10,2,1,24,False,True,1|2|3|4,1,104.0,1:104.0|2:104.0|3:126.0|4:126.0
random_10,2,1,25,False,True,1|2|3|4,2,100.0,1:100.0|2:198.0|3:220.0|4:220.0
random_10,2,1,26,False,True,1|2|3|4,1,148.0,1:148.0|2:148.0|3:170.0|4:170.0
random_10,2,1,27,False,True,1|2|3|4,1,128.0,1:128.0|2:128.0|3:150.0|4:150.0
random_10,2,1,30,False,True,1|2|3|4,2,168.0,1:168.0|2:326.0|3:326.0|4:326.0
random_10,2,1,31,False,True,1|2|3|4,2,196.0,1:196.0|2:298.0|3:298.0|4:298.0
random_10,2,1,32,False,True,1|2|3|4,2,242.0,1:242.0|2:252.0|3:252.0|4:252.0
random_10,2,1,33,False,True,1|2|3|4,2,278.0,1:278.0|2:284.0|3:284.0|4:284.0
random_10,2,2,19,False,True,1|2|3|4,1,138.0,1:138.0|2:182.0|3:182.0|4:182.0
random_10,2,2,30,False,True,1|2|3|4,1,120.0,1:120.0|2:176.0|3:176.0|4:176.0
random_10,2,3,19,False,True,1|2|3|4,1,188.0,1:188.0|2:232.0|3:232.0|4:232.0
random_10,4,1,17,False,True,1|2|3|4,1,28.0,1:28.0|2:40.0|3:40.0|4:40.0
random_10,4,1,19,False,True,1|2|3|4,1,56.0,1:56.0|2:68.0|3:68.0|4:68.0
random_10,4,1,22,False,True,1|2|3|4,1,64.0,1:64.0|2:76.0|3:76.0|4:76.0
random_10,4,1,23,False,True,1|2|3|4,1,98.0,1:98.0|2:110.0|3:110.0|4:110.0
random_10,4,1,24,False,True,1|2|3|4,1,92.0,1:92.0|2:104.0|3:104.0|4:104.0
random_10,4,1,25,False,True,1|2|3|4,1,88.0,1:88.0|2:100.0|3:100.0|4:100.0
random_10,4,1,26,False,True,1|2|3|4,1,136.0,1:136.0|2:148.0|3:148.0|4:148.0
random_10,4,1,27,False,True,1|2|3|4,1,116.0,1:116.0|2:128.0|3:128.0|4:128.0
random_10,4,1,30,False,True,1|2|3|4,1,156.0,1:156.0|2:168.0|3:168.0|4:168.0
random_10,4,1,31,False,True,1|2|3|4,1,184.0,1:184.0|2:196.0|3:196.0|4:196.0
random_10,4,1,32,False,True,1|2|3|4,1,230.0,1:230.0|2:242.0|3:242.0|4:242.0
random_10,4,1,33,False,True,1|2|3|4,1,266.0,1:266.0|2:278.0|3:278.0|4:278.0
random_10,4,1,34,True,True,1|2,2,182.0,1:182.0|2:194.0|3:inf|4:inf
random_10,4,1,35,False,True,1|2|3|4,1,336.0,1:336.0|2:348.0|3:348.0|4:348.0
random_10,4,1,36,False,True,1|2|3|4,1,248.0,1:248.0|2:260.0|3:260.0|4:260.0
random_10,4,1,37,False,True,1|2|3|4,1,304.0,1:304.0|2:316.0|3:316.0|4:316.0
random_10,4,1,38,False,True,1|2|3|4,1,356.0,1:356.0|2:368.0|3:368.0|4:368.0
random_10,4,2,4,False,True,1|2|3|4,1,154.0,1:154.0|2:166.0|3:166.0|4:166.0
random_10,4,2,5,False,True,1|2|3|4,1,176.0,1:176.0|2:188.0|3:188.0|4:188.0
random_10,4,2,6,False,True,1|2|3|4,1,194.0,1:194.0|2:206.0|3:206.0|4:206.0
random_10,4,2,7,False,True,1|2|3|4,1,218.0,1:218.0|2:230.0|3:230.0|4:230.0
random_10,4,2,8,False,True,1|2|3|4,1,252.0,1:252.0|2:264.0|3:264.0|4:264.0
random_10,4,2,9,False,True,1|2|3|4,1,257.0,1:257.0|2:269.0|3:269.0|4:269.0
random_10,4,2,10,False,True,1|2|3|4,1,207.0,1:207.0|2:219.0|3:219.0|4:219.0
random_10,4,2,11,False,True,1|2|3|4,1,174.0,1:174.0|2:186.0|3:186.0|4:186.0
random_10,4,2,12,False,True,1|2|3|4,1,238.0,1:238.0|2:250.0|3:250.0|4:250.0
random_10,4,2,18,False,True,1|2|3|4,1,248.0,1:248.0|2:260.0|3:260.0|4:260.0
random_10,4,2,34,True,False,1|2,1,146.0,1:146.0|2:146.0|3:inf|4:inf
random_10,4,3,4,False,True,1|2|3|4,1,204.0,1:204.0|2:216.0|3:216.0|4:216.0
random_10,4,3,5,False,True,1|2|3|4,1,226.0,1:226.0|2:238.0|3:238.0|4:238.0
random_10,4,3,6,False,True,1|2|3|4,1,244.0,1:244.0|2:256.0|3:256.0|4:256.0
random_10,4,3,7,False,True,1|2|3|4,1,268.0,1:268.0|2:280.0|3:280.0|4:280.0
random_10,4,3,8,False,True,1|2|3|4,1,302.0,1:302.0|2:314.0|3:314.0|4:314.0
random_10,4,3,9,False,True,1|2|3|4,1,307.0,1:307.0|2:319.0|3:319.0|4:319.0
random_10,4,3,10,False,True,1|2|3|4,1,257.0,1:257.0|2:269.0|3:269.0|4:269.0
random_10,4,3,11,False,True,1|2|3|4,1,224.0,1:224.0|2:236.0|3:236.0|4:236.0
random_10,4,3,12,False,True,1|2|3|4,1,288.0,1:288.0|2:300.0|3:300.0|4:300.0
random_10,4,3,18,False,True,1|2|3|4,1,298.0,1:298.0|2:310.0|3:310.0|4:310.0
random_10,4,3,34,True,False,1|2,1,196.0,1:196.0|2:196.0|3:inf|4:inf
random_10,5,1,35,False,True,1|2|3|4,1,282.0,1:282.0|2:336.0|3:336.0|4:336.0
random_10,7,1,28,True,False,1|2|3,1,168.0,1:168.0|2:168.0|3:168.0|4:inf
random_10,7,1,29,True,False,1|2|3,1,196.0,1:196.0|2:196.0|3:196.0|4:inf
random_10,7,2,28,True,False,1|2|3,1,132.0,1:132.0|2:132.0|3:132.0|4:inf
random_10,7,2,29,True,False,1|2|3,1,160.0,1:160.0|2:160.0|3:160.0|4:inf
random_10,7,3,28,True,False,1|2|3,1,182.0,1:182.0|2:182.0|3:182.0|4:inf
random_10,7,3,29,True,False,1|2|3,1,210.0,1:210.0|2:210.0|3:210.0|4:inf
random_10,8,1,14,True,False,1,1,38.0,1:38.0|2:inf|3:inf|4:inf
random_10,8,1,15,True,False,1,1,54.0,1:54.0|2:inf|3:inf|4:inf
random_10,8,2,14,True,False,1,1,156.0,1:156.0|2:inf|3:inf|4:inf
random_10,8,2,15,True,False,1,1,172.0,1:172.0|2:inf|3:inf|4:inf
random_10,8,3,14,True,False,1,1,206.0,1:206.0|2:inf|3:inf|4:inf
random_10,8,3,15,True,False,1,1,222.0,1:222.0|2:inf|3:inf|4:inf
random_11,2,1,14,True,False,1,1,38.0,1:38.0|2:inf|3:inf|4:inf
random_11,2,1,15,True,False,1,1,54.0,1:54.0|2:inf|3:inf|4:inf
random_11,2,1,19,False,True,1|2|3|4,1,68.0,1:68.0|2:258.0|3:258.0|4:258.0
random_11,2,1,25,False,True,1|2|3|4,1,100.0,1:100.0|2:226.0|3:226.0|4:226.0
random_11,2,1,26,False,True,1|2|3|4,1,150.0,1:150.0|2:176.0|3:176.0|4:176.0
random_11,2,1,28,True,True,1|2,2,182.0,1:182.0|2:208.0|3:inf|4:inf
random_11,2,2,14,True,False,1,1,162.0,1:162.0|2:inf|3:inf|4:inf
random_11,2,2,15,True,False,1,1,178.0,1:178.0|2:inf|3:inf|4:inf
random_11,2,2,28,True,False,1|2,1,132.0,1:132.0|2:132.0|3:inf|4:inf
random_11,2,3,14,True,False,1,1,212.0,1:212.0|2:inf|3:inf|4:inf
random_11,2,3,15,True,False,1,1,228.0,1:228.0|2:inf|3:inf|4:inf
random_11,2,3,28,True,False,1|2,1,182.0,1:182.0|2:182.0|3:inf|4:inf
random_11,5,1,30,False,True,1|2|3|4,1,190.0,1:190.0|2:190.0|3:326.0|4:326.0
random_11,5,1,31,False,True,1|2|3|4,1,218.0,1:218.0|2:218.0|3:298.0|4:298.0
random_11,5,2,30,False,True,1|2|3|4,1,120.0,1:120.0|2:120.0|3:176.0|4:176.0
random_11,6,1,33,False,True,1|2|3|4,1,256.0,1:256.0|2:284.0|3:284.0|4:284.0
